player_id,full_name,position,team,team_full_name,jersey_number,birth_city,birth_state_province,birth_country_code,birth_country,birthdate,nationality,height,weight_lbs,birth_lat,birth_lon,headshot_url,arena_name,arena_lat,arena_lon
8475809,Scott Wedgewood,G,COL,Colorado Avalanche,41,Brampton,Ontario,CAN,Canada,1992-08-14,,"6'2""",201,43.685832,-79.7599366,https://assets.nhle.com/mugs/nhl/20252026/COL/8475809.png,Ball Arena,39.7486,-105.0077
8479414,Nathan Bastian,R,DAL,Dallas Stars,11,Kitchener,Ontario,CAN,Canada,1997-12-06,,"6'4""",217,43.451291,-80.4927815,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479414.png,American Airlines Center,32.7905,-96.8103
8473994,Jamie Benn,L,DAL,Dallas Stars,14,Victoria,British Columbia,CAN,Canada,1989-07-18,,"6'3""",210,48.4283182,-123.364953,https://assets.nhle.com/mugs/nhl/20252026/DAL/8473994.png,American Airlines Center,32.7905,-96.8103
8476278,Colin Blackwell,C,DAL,Dallas Stars,15,North Andover,Massachusetts,USA,United States,1993-03-28,,"5'8""",181,42.7029687,-71.1309117,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476278.png,American Airlines Center,32.7905,-96.8103
8482145,Mavrik Bourque,C,DAL,Dallas Stars,22,Plessisville,Quebec,CAN,Canada,2002-01-08,,"5'11""",187,46.219515,-71.771965,https://assets.nhle.com/mugs/nhl/20252026/DAL/8482145.png,American Airlines Center,32.7905,-96.8103
8478047,Michael Bunting,L,DAL,Dallas Stars,58,Scarborough,Ontario,CAN,Canada,1995-09-17,,"6'0""",186,43.7729744,-79.2576479,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478047.png,American Airlines Center,32.7905,-96.8103
8480840,Oskar Bäck,C,DAL,Dallas Stars,10,Karlstad,,SWE,Sweden,2000-03-12,,"6'4""",207,59.3809146,13.5027631,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480840.png,American Airlines Center,32.7905,-96.8103
8475168,Matt Duchene,C,DAL,Dallas Stars,95,Haliburton,Ontario,CAN,Canada,1991-01-16,,"5'11""",211,45.1101573,-78.6431971,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475168.png,American Airlines Center,32.7905,-96.8103
8477454,Adam Erne,L,DAL,Dallas Stars,73,New Haven,Connecticut,USA,United States,1995-04-20,,"6'1""",209,41.3082138,-72.9250518,https://assets.nhle.com/mugs/nhl/20252026/DAL/8477454.png,American Airlines Center,32.7905,-96.8103
8476889,Radek Faksa,C,DAL,Dallas Stars,12,Vitkov,,CZE,Czech Republic,1994-01-09,,"6'3""",216,49.8082211,18.2513047,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476889.png,American Airlines Center,32.7905,-96.8103
8478449,Roope Hintz,C,DAL,Dallas Stars,24,Nokia,,FIN,Finland,1996-11-17,,"6'3""",217,61.4781666,23.5096158,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478449.png,American Airlines Center,32.7905,-96.8103
8484829,Justin Hryckowian,C,DAL,Dallas Stars,49,L'Ile-Bizard,Quebec,CAN,Canada,2001-02-23,,"5'11""",198,45.5073074,-73.8816882,https://assets.nhle.com/mugs/nhl/20252026/DAL/8484829.png,American Airlines Center,32.7905,-96.8103
8478888,Cameron Hughes,C,DAL,Dallas Stars,34,Edmonton,Alberta,CAN,Canada,1996-10-09,,"6'0""",190,53.5462055,-113.491241,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478888.png,American Airlines Center,32.7905,-96.8103
8484938,Arttu Hyry,R,DAL,Dallas Stars,25,Oulu,,FIN,Finland,2001-04-06,,"6'3""",211,65.0117914,25.4701973,https://assets.nhle.com/mugs/nhl/20252026/DAL/8484938.png,American Airlines Center,32.7905,-96.8103
8482740,Wyatt Johnston,C,DAL,Dallas Stars,53,Toronto,Ontario,CAN,Canada,2003-05-14,,"6'1""",187,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/20252026/DAL/8482740.png,American Airlines Center,32.7905,-96.8103
8478420,Mikko Rantanen,R,DAL,Dallas Stars,96,Nousiainen,,FIN,Finland,1996-10-29,,"6'4""",228,60.5992408,22.0840745,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478420.png,American Airlines Center,32.7905,-96.8103
8480027,Jason Robertson,L,DAL,Dallas Stars,21,Arcadia,California,USA,United States,1999-07-22,,"6'3""",204,34.1362075,-118.0401497,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480027.png,American Airlines Center,32.7905,-96.8103
8475794,Tyler Seguin,C,DAL,Dallas Stars,91,Brampton,Ontario,CAN,Canada,1992-01-31,,"6'2""",205,43.685832,-79.7599366,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475794.png,American Airlines Center,32.7905,-96.8103
8479351,Sam Steel,C,DAL,Dallas Stars,18,Ardrossan,Alberta,CAN,Canada,1998-02-03,,"6'0""",185,53.5517087,-113.143322,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479351.png,American Airlines Center,32.7905,-96.8103
8483425,Lian Bichsel,D,DAL,Dallas Stars,6,Olten,,CHE,Switzerland,2004-05-18,,"6'7""",237,47.3496571,7.903787,https://assets.nhle.com/mugs/nhl/20252026/DAL/8483425.png,American Airlines Center,32.7905,-96.8103
8478476,Kyle Capobianco,D,DAL,Dallas Stars,20,Mississauga,Ontario,CAN,Canada,1997-08-13,,"6'3""",194,43.5884727,-79.643658,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478476.png,American Airlines Center,32.7905,-96.8103
8481581,Thomas Harley,D,DAL,Dallas Stars,55,Syracuse,New York,USA,United States,2001-08-19,,"6'3""",214,43.0481221,-76.1474244,https://assets.nhle.com/mugs/nhl/20252026/DAL/8481581.png,American Airlines Center,32.7905,-96.8103
8480036,Miro Heiskanen,D,DAL,Dallas Stars,4,Espoo,,FIN,Finland,1999-07-18,,"6'2""",197,60.2053395,24.6543431,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480036.png,American Airlines Center,32.7905,-96.8103
8476902,Esa Lindell,D,DAL,Dallas Stars,23,Vantaa,,FIN,Finland,1994-05-23,,"6'3""",217,60.2929883,25.0436744,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476902.png,American Airlines Center,32.7905,-96.8103
8480878,Nils Lundkvist,D,DAL,Dallas Stars,5,Pitea,,SWE,Sweden,2000-07-27,,"6'1""",194,65.3134652,21.4900252,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480878.png,American Airlines Center,32.7905,-96.8103
8480950,Ilya Lyubushkin,D,DAL,Dallas Stars,46,Moscow,,RUS,Russia,1994-04-06,,"6'2""",206,55.625578,37.6063916,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480950.png,American Airlines Center,32.7905,-96.8103
8474574,Tyler Myers,D,DAL,Dallas Stars,57,Houston,Texas,USA,United States,1990-02-01,,"6'8""",229,29.7589382,-95.3676974,https://assets.nhle.com/mugs/nhl/20252026/DAL/8474574.png,American Airlines Center,32.7905,-96.8103
8475755,Alexander Petrovic,D,DAL,Dallas Stars,28,Edmonton,Alberta,CAN,Canada,1992-03-03,,"6'5""",215,53.5462055,-113.491241,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475755.png,American Airlines Center,32.7905,-96.8103
8479193,Casey DeSmith,G,DAL,Dallas Stars,1,Rochester,New Hampshire,USA,United States,1991-08-13,,"6'0""",188,43.3050758,-70.9753978,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479193.png,American Airlines Center,32.7905,-96.8103
8479979,Jake Oettinger,G,DAL,Dallas Stars,29,Lakeville,Minnesota,USA,United States,1998-12-18,,"6'6""",225,44.650051,-93.2432791,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479979.png,American Airlines Center,32.7905,-96.8103
8478891,Mason Appleton,C,DET,Detroit Red Wings,22,Green Bay,Wisconsin,USA,United States,1996-01-15,,"6'2""",196,44.5126379,-88.0125794,https://assets.nhle.com/mugs/nhl/20252026/DET/8478891.png,Little Caesars Arena,42.3411,-83.0548
8477456,J.T. Compher,L,DET,Detroit Red Wings,37,Northbrook,Illinois,USA,United States,1995-04-08,,"6'0""",191,42.128704,-87.8265089,https://assets.nhle.com/mugs/nhl/20252026/DET/8477456.png,Little Caesars Arena,42.3411,-83.0548
8477429,Andrew Copp,C,DET,Detroit Red Wings,18,Ann Arbor,Michigan,USA,United States,1994-07-08,,"6'1""",200,42.2942142,-83.7100389,https://assets.nhle.com/mugs/nhl/20252026/DET/8477429.png,Little Caesars Arena,42.3411,-83.0548
8479337,Alex DeBrincat,R,DET,Detroit Red Wings,93,Farmington Hills,Michigan,USA,United States,1997-12-18,,"5'8""",180,42.4853125,-83.3771553,https://assets.nhle.com/mugs/nhl/20252026/DET/8479337.png,Little Caesars Arena,42.3411,-83.0548
8484471,Emmitt Finnie,C,DET,Detroit Red Wings,58,Lethbridge,Alberta,CAN,Canada,2005-06-27,,"6'1""",195,49.6945782,-112.8331033,https://assets.nhle.com/mugs/nhl/20252026/DET/8484471.png,Little Caesars Arena,42.3411,-83.0548
8474141,Patrick Kane,R,DET,Detroit Red Wings,88,Buffalo,New York,USA,United States,1988-11-19,,"5'10""",176,42.8864163,-78.8781493,https://assets.nhle.com/mugs/nhl/20252026/DET/8474141.png,Little Caesars Arena,42.3411,-83.0548
8483464,Marco Kasper,C,DET,Detroit Red Wings,92,Innsbruck,,AUT,Austria,2004-04-08,,"6'1""",202,47.2654296,11.3927685,https://assets.nhle.com/mugs/nhl/20252026/DET/8483464.png,Little Caesars Arena,42.3411,-83.0548
8477946,Dylan Larkin,C,DET,Detroit Red Wings,71,Waterford,Michigan,USA,United States,1996-07-30,,"6'1""",204,42.6706391,-83.3896241,https://assets.nhle.com/mugs/nhl/20252026/DET/8477946.png,Little Caesars Arena,42.3411,-83.0548
8482802,Carter Mazur,L,DET,Detroit Red Wings,34,Jackson,Michigan,USA,United States,2002-03-28,,"6'0""",200,42.2416466,-84.425589,https://assets.nhle.com/mugs/nhl/20252026/DET/8482802.png,Little Caesars Arena,42.3411,-83.0548
8474102,David Perron,L,DET,Detroit Red Wings,57,Sherbrooke,Quebec,CAN,Canada,1988-05-28,,"6'0""",202,45.403271,-71.889038,https://assets.nhle.com/mugs/nhl/20252026/DET/8474102.png,Little Caesars Arena,42.3411,-83.0548
8479992,Michael Rasmussen,C,DET,Detroit Red Wings,27,Surrey,British Columbia,CAN,Canada,1999-04-17,,"6'6""",222,49.1913033,-122.849143,https://assets.nhle.com/mugs/nhl/20252026/DET/8479992.png,Little Caesars Arena,42.3411,-83.0548
8482078,Lucas Raymond,L,DET,Detroit Red Wings,23,Gothenburg,,SWE,Sweden,2002-03-28,,"5'11""",186,57.7072326,11.9670171,https://assets.nhle.com/mugs/nhl/20252026/DET/8482078.png,Little Caesars Arena,42.3411,-83.0548
8479942,Dominik Shine,R,DET,Detroit Red Wings,65,Pinckney,Michigan,USA,United States,1993-04-18,,"5'11""",177,42.4567013,-83.9463359,https://assets.nhle.com/mugs/nhl/20252026/DET/8479942.png,Little Caesars Arena,42.3411,-83.0548
8474037,James van Riemsdyk,L,DET,Detroit Red Wings,21,Middletown,New Jersey,USA,United States,1989-05-04,,"6'3""",210,40.384263,-74.089879,https://assets.nhle.com/mugs/nhl/20252026/DET/8474037.png,Little Caesars Arena,42.3411,-83.0548
8480879,Jacob Bernard-Docker,D,DET,Detroit Red Wings,25,Canmore,Alberta,CAN,Canada,2000-06-30,,"6'1""",196,51.0801782,-115.3397338,https://assets.nhle.com/mugs/nhl/20252026/DET/8480879.png,Little Caesars Arena,42.3411,-83.0548
8475279,Ben Chiarot,D,DET,Detroit Red Wings,8,Hamilton,Ontario,CAN,Canada,1991-05-09,,"6'3""",222,43.2560802,-79.8728583,https://assets.nhle.com/mugs/nhl/20252026/DET/8475279.png,Little Caesars Arena,42.3411,-83.0548
8482762,Simon Edvinsson,D,DET,Detroit Red Wings,77,Kungsbacka,,SWE,Sweden,2003-02-05,,"6'6""",222,57.4888563,12.0787529,https://assets.nhle.com/mugs/nhl/20252026/DET/8482762.png,Little Caesars Arena,42.3411,-83.0548
8475753,Justin Faulk,D,DET,Detroit Red Wings,72,South St. Paul,Minnesota,USA,United States,1992-03-20,,"6'0""",208,44.8579958,-93.0329642,https://assets.nhle.com/mugs/nhl/20252026/DET/8475753.png,Little Caesars Arena,42.3411,-83.0548
8474612,Travis Hamonic,D,DET,Detroit Red Wings,52,St. Malo,Manitoba,CAN,Canada,1990-08-16,,"6'1""",193,49.319549,-96.9237773,https://assets.nhle.com/mugs/nhl/20252026/DET/8474612.png,Little Caesars Arena,42.3411,-83.0548
8481607,Albert Johansson,D,DET,Detroit Red Wings,20,Karlstad,,SWE,Sweden,2001-01-04,,"6'0""",195,59.3809146,13.5027631,https://assets.nhle.com/mugs/nhl/20252026/DET/8481607.png,Little Caesars Arena,42.3411,-83.0548
8481542,Moritz Seider,D,DET,Detroit Red Wings,53,Zell,,DEU,Germany,2001-04-06,,"6'2""",210,50.1410231,7.1894684,https://assets.nhle.com/mugs/nhl/20252026/DET/8481542.png,Little Caesars Arena,42.3411,-83.0548
8476434,John Gibson,G,DET,Detroit Red Wings,36,Pittsburgh,Pennsylvania,USA,United States,1993-07-14,,"6'3""",209,40.4406968,-80.0025666,https://assets.nhle.com/mugs/nhl/20252026/DET/8476434.png,Little Caesars Arena,42.3411,-83.0548
8475660,Cam Talbot,G,DET,Detroit Red Wings,39,Caledonia,Ontario,CAN,Canada,1987-07-05,,"6'3""",202,43.6923229,-79.4653403,https://assets.nhle.com/mugs/nhl/20252026/DET/8475660.png,Little Caesars Arena,42.3411,-83.0548
8482703,Colton Dach,C,EDM,Edmonton Oilers,34,St. Albert,Alberta,CAN,Canada,2003-01-04,,"6'4""",218,53.633239,-113.628845,https://assets.nhle.com/mugs/nhl/20252026/EDM/8482703.png,Rogers Place,53.5469,-113.4979
8477450,Jason Dickinson,C,EDM,Edmonton Oilers,16,Georgetown,Ontario,CAN,Canada,1995-07-04,,"6'2""",200,43.6553828,-79.9190449,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477450.png,Rogers Place,53.5469,-113.4979
8477934,Leon Draisaitl,C,EDM,Edmonton Oilers,29,Cologne,,DEU,Germany,1995-10-27,,"6'2""",209,50.938361,6.959974,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477934.png,Rogers Place,53.5469,-113.4979
8479365,Trent Frederic,C,EDM,Edmonton Oilers,10,St. Louis,Missouri,USA,United States,1998-02-11,,"6'3""",221,38.6254063,-90.190009,https://assets.nhle.com/mugs/nhl/20252026/EDM/8479365.png,Rogers Place,53.5469,-113.4979
8474641,Adam Henrique,C,EDM,Edmonton Oilers,19,Brantford,Ontario,CAN,Canada,1990-02-06,,"6'0""",195,43.1408157,-80.2631733,https://assets.nhle.com/mugs/nhl/20252026/EDM/8474641.png,Rogers Place,53.5469,-113.4979
8475786,Zach Hyman,L,EDM,Edmonton Oilers,18,Toronto,Ontario,CAN,Canada,1992-06-09,,"6'1""",206,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/20252026/EDM/8475786.png,Rogers Place,53.5469,-113.4979
8477406,Mattias Janmark,C,EDM,Edmonton Oilers,13,Danderyd,,SWE,Sweden,1992-12-08,,"6'2""",205,59.4043647,18.0358505,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477406.png,Rogers Place,53.5469,-113.4979
8479368,Max Jones,L,EDM,Edmonton Oilers,46,Rochester,Michigan,USA,United States,1998-02-17,,"6'3""",216,42.680588,-83.1338214,https://assets.nhle.com/mugs/nhl/20252026/EDM/8479368.png,Rogers Place,53.5469,-113.4979
8477953,Kasperi Kapanen,R,EDM,Edmonton Oilers,42,Kuopio,,FIN,Finland,1996-07-23,,"6'1""",194,62.8924628,27.6783603,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477953.png,Rogers Place,53.5469,-113.4979
8477508,Curtis Lazar,C,EDM,Edmonton Oilers,20,Salmon Arm,British Columbia,CAN,Canada,1995-02-02,,"6'0""",203,50.7005059,-119.2790529,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477508.png,Rogers Place,53.5469,-113.4979
8478402,Connor McDavid,C,EDM,Edmonton Oilers,97,Richmond Hill,Ontario,CAN,Canada,1997-01-13,,"6'1""",194,43.8801166,-79.4392925,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478402.png,Rogers Place,53.5469,-113.4979
8476454,Ryan Nugent-Hopkins,C,EDM,Edmonton Oilers,93,Burnaby,British Columbia,CAN,Canada,1993-04-12,,"6'1""",192,49.2433804,-122.972545,https://assets.nhle.com/mugs/nhl/20252026/EDM/8476454.png,Rogers Place,53.5469,-113.4979
8481617,Vasily Podkolzin,R,EDM,Edmonton Oilers,92,Moscow,,RUS,Russia,2001-06-24,,"6'1""",190,55.625578,37.6063916,https://assets.nhle.com/mugs/nhl/20252026/EDM/8481617.png,Rogers Place,53.5469,-113.4979
8478458,Jack Roslovic,C,EDM,Edmonton Oilers,28,Columbus,Ohio,USA,United States,1997-01-29,,"6'1""",198,40.0056982,-83.0286573,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478458.png,Rogers Place,53.5469,-113.4979
8484509,Josh Samanski,C,EDM,Edmonton Oilers,81,Erding,,DEU,Germany,2002-03-22,,"6'2""",195,48.3064441,11.9076579,https://assets.nhle.com/mugs/nhl/20252026/EDM/8484509.png,Rogers Place,53.5469,-113.4979
8483512,Matt Savoie,C,EDM,Edmonton Oilers,22,St. Albert,Alberta,CAN,Canada,2004-01-01,,"5'10""",179,53.633239,-113.628845,https://assets.nhle.com/mugs/nhl/20252026/EDM/8483512.png,Rogers Place,53.5469,-113.4979
8480803,Evan Bouchard,D,EDM,Edmonton Oilers,2,Oakville,Ontario,CAN,Canada,1999-10-20,,"6'3""",192,43.447436,-79.666672,https://assets.nhle.com/mugs/nhl/20252026/EDM/8480803.png,Rogers Place,53.5469,-113.4979
8475218,Mattias Ekholm,D,EDM,Edmonton Oilers,14,Borlange,,SWE,Sweden,1990-05-24,,"6'5""",225,60.4856426,15.4234561,https://assets.nhle.com/mugs/nhl/20252026/EDM/8475218.png,Rogers Place,53.5469,-113.4979
8480834,Ty Emberson,D,EDM,Edmonton Oilers,49,Eau Claire,Wisconsin,USA,United States,2000-05-23,,"6'0""",193,44.7655005,-91.5090036,https://assets.nhle.com/mugs/nhl/20252026/EDM/8480834.png,Rogers Place,53.5469,-113.4979
8476473,Connor Murphy,D,EDM,Edmonton Oilers,5,Boston,Massachusetts,USA,United States,1993-03-26,,"6'4""",212,42.3588336,-71.0578303,https://assets.nhle.com/mugs/nhl/20252026/EDM/8476473.png,Rogers Place,53.5469,-113.4979
8477498,Darnell Nurse,D,EDM,Edmonton Oilers,25,Hamilton,Ontario,CAN,Canada,1995-02-04,,"6'4""",215,43.2560802,-79.8728583,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477498.png,Rogers Place,53.5469,-113.4979
8481056,Spencer Stastney,D,EDM,Edmonton Oilers,24,Woodridge,Illinois,USA,United States,2000-01-04,,"6'0""",184,41.7563344,-88.045559,https://assets.nhle.com/mugs/nhl/20252026/EDM/8481056.png,Rogers Place,53.5469,-113.4979
8478013,Jake Walman,D,EDM,Edmonton Oilers,96,Toronto,Ontario,CAN,Canada,1996-02-20,,"6'1""",218,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478013.png,Rogers Place,53.5469,-113.4979
8478971,Connor Ingram,G,EDM,Edmonton Oilers,39,Saskatoon,Saskatchewan,CAN,Canada,1997-03-31,,"6'1""",218,52.131802,-106.660767,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478971.png,Rogers Place,53.5469,-113.4979
8477465,Tristan Jarry,G,EDM,Edmonton Oilers,35,Surrey,British Columbia,CAN,Canada,1995-04-29,,"6'4""",201,49.1913033,-122.849143,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477465.png,Rogers Place,53.5469,-113.4979
8477493,Aleksander Barkov,C,FLA,Florida Panthers,16,Tampere,,FIN,Finland,1995-09-02,,"6'3""",214,61.4977929,23.7616372,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477493.png,Amerant Bank Arena,26.1584,-80.3256
8477935,Sam Bennett,C,FLA,Florida Panthers,9,Holland Landing,Ontario,CAN,Canada,1996-06-20,,"6'1""",193,44.0960085,-79.4785092,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477935.png,Amerant Bank Arena,26.1584,-80.3256
8480003,Jesper Boqvist,C,FLA,Florida Panthers,70,Falun,,SWE,Sweden,1998-10-30,,"6'1""",191,60.6070068,15.6323059,https://assets.nhle.com/mugs/nhl/20252026/FLA/8480003.png,Amerant Bank Arena,26.1584,-80.3256
8481518,Nolan Foote,L,FLA,Florida Panthers,25,Denver,Colorado,USA,United States,2000-11-29,,"6'3""",196,39.7392364,-104.984862,https://assets.nhle.com/mugs/nhl/20252026/FLA/8481518.png,Amerant Bank Arena,26.1584,-80.3256
8479981,Jonah Gadjovich,L,FLA,Florida Panthers,12,Whitby,Ontario,CAN,Canada,1998-10-12,,"6'3""",211,43.87982,-78.9421751,https://assets.nhle.com/mugs/nhl/20252026/FLA/8479981.png,Amerant Bank Arena,26.1584,-80.3256
8478421,A.J. Greer,L,FLA,Florida Panthers,10,Joliette,Quebec,CAN,Canada,1996-12-14,,"6'3""",209,46.0239798,-73.4419936,https://assets.nhle.com/mugs/nhl/20252026/FLA/8478421.png,Amerant Bank Arena,26.1584,-80.3256
8479393,Noah Gregor,L,FLA,Florida Panthers,18,Beaumont,Alberta,CAN,Canada,1998-07-28,,"6'0""",201,53.3525496,-113.4151434,https://assets.nhle.com/mugs/nhl/20252026/FLA/8479393.png,Amerant Bank Arena,26.1584,-80.3256
8476994,Vinnie Hinostroza,C,FLA,Florida Panthers,24,Chicago,Illinois,USA,United States,1994-04-03,,"5'10""",183,41.8755616,-87.6244212,https://assets.nhle.com/mugs/nhl/20252026/FLA/8476994.png,Amerant Bank Arena,26.1584,-80.3256
8479316,Luke Kunin,C,FLA,Florida Panthers,71,Chesterfield,Missouri,USA,United States,1997-12-04,,"6'0""",197,38.6581764,-90.5680617,https://assets.nhle.com/mugs/nhl/20252026/FLA/8479316.png,Amerant Bank Arena,26.1584,-80.3256
8482113,Anton Lundell,C,FLA,Florida Panthers,15,Espoo,,FIN,Finland,2001-10-03,,"6'1""",196,60.2053395,24.6543431,https://assets.nhle.com/mugs/nhl/20252026/FLA/8482113.png,Amerant Bank Arena,26.1584,-80.3256
8480185,Eetu Luostarinen,C,FLA,Florida Panthers,27,Siilinjarvi,,FIN,Finland,1998-09-02,,"6'3""",191,63.0744197,27.6589448,https://assets.nhle.com/mugs/nhl/20252026/FLA/8480185.png,Amerant Bank Arena,26.1584,-80.3256
8473419,Brad Marchand,L,FLA,Florida Panthers,63,Halifax,Nova Scotia,CAN,Canada,1988-05-11,,"5'9""",180,44.648618,-63.5859487,https://assets.nhle.com/mugs/nhl/20252026/FLA/8473419.png,Amerant Bank Arena,26.1584,-80.3256
8477931,Tomas Nosek,L,FLA,Florida Panthers,92,Pardubice,,CZE,Czech Republic,1992-09-01,,"6'3""",199,50.0244211,15.785043,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477931.png,Amerant Bank Arena,26.1584,-80.3256
8481133,Cole Reinhardt,L,FLA,Florida Panthers,29,Calgary,Alberta,CAN,Canada,2000-02-01,,"6'1""",207,51.0456064,-114.057541,https://assets.nhle.com/mugs/nhl/20252026/FLA/8481133.png,Amerant Bank Arena,26.1584,-80.3256
8477933,Sam Reinhart,C,FLA,Florida Panthers,13,West Vancouver,British Columbia,CAN,Canada,1995-11-06,,"6'1""",196,49.3311208,-123.159479,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477933.png,Amerant Bank Arena,26.1584,-80.3256
8478542,Evan Rodrigues,C,FLA,Florida Panthers,17,Toronto,Ontario,CAN,Canada,1993-07-28,,"5'11""",182,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/20252026/FLA/8478542.png,Amerant Bank Arena,26.1584,-80.3256
8482713,Mackie Samoskevich,R,FLA,Florida Panthers,11,Newtown,Connecticut,USA,United States,2002-11-15,,"5'11""",180,41.4134764,-73.3086445,https://assets.nhle.com/mugs/nhl/20252026/FLA/8482713.png,Amerant Bank Arena,26.1584,-80.3256
8481655,Cole Schwindt,C,FLA,Florida Panthers,79,Kitchener,Ontario,CAN,Canada,2001-04-25,,"6'3""",210,43.451291,-80.4927815,https://assets.nhle.com/mugs/nhl/20252026/FLA/8481655.png,Amerant Bank Arena,26.1584,-80.3256
8479314,Matthew Tkachuk,L,FLA,Florida Panthers,19,Scottsdale,Arizona,USA,United States,1997-12-11,,"6'2""",202,33.4931547,-111.9207896,https://assets.nhle.com/mugs/nhl/20252026/FLA/8479314.png,Amerant Bank Arena,26.1584,-80.3256
8477409,Carter Verhaeghe,C,FLA,Florida Panthers,23,Toronto,Ontario,CAN,Canada,1995-08-14,,"6'2""",183,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477409.png,Amerant Bank Arena,26.1584,-80.3256
8484304,Uvis Balinskis,D,FLA,Florida Panthers,26,Ventspils,,LVA,Latvia,1996-08-01,,"6'0""",196,57.3903918,21.5635991,https://assets.nhle.com/mugs/nhl/20252026/FLA/8484304.png,Amerant Bank Arena,26.1584,-80.3256
8482107,Mike Benning,D,FLA,Florida Panthers,20,Edmonton,Alberta,CAN,Canada,2002-01-05,,"5'9""",185,53.5462055,-113.491241,https://assets.nhle.com/mugs/nhl/20252026/FLA/8482107.png,Amerant Bank Arena,26.1584,-80.3256
8477932,Aaron Ekblad,D,FLA,Florida Panthers,5,Windsor,Ontario,CAN,Canada,1996-02-07,,"6'4""",220,42.3167397,-83.0373389,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477932.png,Amerant Bank Arena,26.1584,-80.3256
8478055,Gustav Forsling,D,FLA,Florida Panthers,42,Linkoping,,SWE,Sweden,1996-06-12,,"6'1""",199,58.4098135,15.6245252,https://assets.nhle.com/mugs/nhl/20252026/FLA/8478055.png,Amerant Bank Arena,26.1584,-80.3256
8484933,Mikulas Hovorka,D,FLA,Florida Panthers,96,Praha,,CZE,Czech Republic,2001-07-01,,"6'6""",229,50.0864234,14.4156772,https://assets.nhle.com/mugs/nhl/20252026/FLA/8484933.png,Amerant Bank Arena,26.1584,-80.3256
8477495,Seth Jones,D,FLA,Florida Panthers,3,Arlington,Texas,USA,United States,1994-10-03,,"6'4""",213,32.7355816,-97.1071186,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477495.png,Amerant Bank Arena,26.1584,-80.3256
8475179,Dmitry Kulikov,D,FLA,Florida Panthers,7,Lipetsk,,RUS,Russia,1990-10-29,,"6'1""",212,52.6051488,39.5963775,https://assets.nhle.com/mugs/nhl/20252026/FLA/8475179.png,Amerant Bank Arena,26.1584,-80.3256
8478859,Niko Mikkola,D,FLA,Florida Panthers,77,Kiiminki,,FIN,Finland,1996-04-27,,"6'6""",204,65.1299324,25.7773028,https://assets.nhle.com/mugs/nhl/20252026/FLA/8478859.png,Amerant Bank Arena,26.1584,-80.3256
8482131,Donovan Sebrango,D,FLA,Florida Panthers,6,Ottawa,Ontario,CAN,Canada,2002-01-12,,"6'2""",223,45.4208777,-75.6901106,https://assets.nhle.com/mugs/nhl/20252026/FLA/8482131.png,Amerant Bank Arena,26.1584,-80.3256
8475683,Sergei Bobrovsky,G,FLA,Florida Panthers,72,Novokuznetsk,,RUS,Russia,1988-09-20,,"6'2""",180,53.7575903,87.1358494,https://assets.nhle.com/mugs/nhl/20252026/FLA/8475683.png,Amerant Bank Arena,26.1584,-80.3256
