player_id,full_name,position,season,jersey_number,birth_city,birth_state_province,birth_country_code,birth_country,birthdate,nationality,height,weight_lbs,birth_lat,birth_lon,headshot_url,games_played,goals,assists,points,plus_minus,pim,wins,losses,goals_against_avg,save_pct,shutouts
8445999,Frank Eddolls,D,19461947,2,Lachine,Quebec,CAN,Canada,1921-07-05,,"5'8""",180,45.435114,-73.6837987,https://assets.nhle.com/mugs/nhl/latest/8445999.png,13,0,0,0,0,4,,,,,
8446230,Bob Fillion,L,19461947,10,Thetford Mines,Quebec,CAN,Canada,1921-07-12,,"5'10""",170,46.091329,-71.30127,https://assets.nhle.com/mugs/nhl/latest/8446230.png,65,6,3,9,0,16,,,,,
8446640,Leo Gravelle,R,19461947,15,Aylmer,Quebec,CAN,Canada,1925-06-10,,"5'9""",160,45.3950895,-75.8442452,https://assets.nhle.com/mugs/nhl/latest/8446640.png,59,18,14,32,0,12,,,,,
8446699,Glen Harmon,D,19461947,8,Holland,Manitoba,CAN,Canada,1921-01-02,,"5'9""",165,49.5945066,-98.8809533,https://assets.nhle.com/mugs/nhl/latest/8446699.png,68,6,10,16,0,57,,,,,
8447271,Elmer Lach,C,19461947,16,Nokomis,Saskatchewan,CAN,Canada,1918-01-22,,"5'10""",165,51.510452,-105.008698,https://assets.nhle.com/mugs/nhl/latest/8447271.png,31,14,16,30,0,22,,,,,
8447309,Leo Lamoureux,C,19461947,4,Espanola,Ontario,CAN,Canada,1916-10-01,,"5'11""",175,46.265341,-81.769867,https://assets.nhle.com/mugs/nhl/latest/8447309.png,54,2,11,13,0,18,,,,,
8447374,Roger Leger,D,19461947,5,L'Annonciation,Quebec,CAN,Canada,1919-03-26,,"5'11""",200,46.8009584,-71.3583727,https://assets.nhle.com/mugs/nhl/latest/8447374.png,60,4,24,28,0,22,,,,,
8447476,Doug Lewis,L,19461947,11,Winnipeg,Manitoba,CAN,Canada,1921-03-03,,"5'8""",155,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8447476.png,3,0,0,0,0,0,,,,,
8447539,Hub Macey,L,19461947,14,Big River,Saskatchewan,CAN,Canada,1921-04-13,,"5'8""",178,53.833333,-107.033333,https://assets.nhle.com/mugs/nhl/latest/8447539.png,19,0,1,1,0,0,,,,,
8447546,Murdo MacKay,R,19461947,23,Fort William,Ontario,CAN,Canada,1917-08-08,,"5'11""",175,48.3824086,-89.2456153,https://assets.nhle.com/mugs/nhl/latest/8447546.png,9,0,1,1,0,0,,,,,
8447901,Ken Mosdell,C,19461947,18,Montréal,Quebec,CAN,Canada,1922-07-13,,"6'1""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8447901.png,58,7,10,17,0,54,,,,,
8448042,Buddy O'Connor,C,19461947,5,Montréal,Quebec,CAN,Canada,1916-06-21,,"5'8""",142,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8448042.png,54,13,24,37,0,6,,,,,
8448086,George Pargeter,L,19461947,11,Calgary,Alberta,CAN,Canada,1923-02-24,,"5'7""",168,51.0456064,-114.057541,https://assets.nhle.com/mugs/nhl/latest/8448086.png,4,0,0,0,0,0,,,,,
8448136,Jimmy Peters,R,19461947,10,Montréal,Quebec,CAN,Canada,1922-10-02,,"5'11""",165,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8448136.png,71,12,15,27,0,37,,,,,
8448239,John Quilty,C,19461947,16,Ottawa,Ontario,CAN,Canada,1921-01-21,,"5'10""",175,45.4208777,-75.6901106,https://assets.nhle.com/mugs/nhl/latest/8448239.png,10,4,3,7,0,9,,,,,
8448257,Ken Reardon,D,19461947,17,Winnipeg,Manitoba,CAN,Canada,1921-04-01,,"5'10""",180,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448257.png,59,6,19,25,0,104,,,,,
8448262,Billy Reay,C,19461947,14,Winnipeg,Manitoba,CAN,Canada,1918-08-21,,"5'7""",155,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448262.png,70,28,21,49,0,31,,,,,
8448321,Maurice Richard,R,19461947,9,Montréal,Quebec,CAN,Canada,1921-08-04,,"5'10""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8448321.png,70,51,31,82,0,113,,,,,
8449910,Bill Durnan,G,19461947,1,Toronto,Ontario,CAN,Canada,1916-01-22,,"6'0""",190,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8449910.png,71,,,,,,40,21,2.241,0.0,5
8445098,Toe Blake,L,19471948,6,Victoria Mines,Ontario,CAN,Canada,1912-08-21,,"5'10""",165,46.2436155,-60.1650865,https://assets.nhle.com/mugs/nhl/latest/8445098.png,32,9,15,24,0,4,,,,,
8445132,Butch Bouchard,D,19471948,3,Montréal,Quebec,CAN,Canada,1920-09-11,,"6'2""",205,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8445132.png,60,4,6,10,0,78,,,,,
8445320,Tod Campeau,C,19471948,20,Saint-Jerome,Quebec,CAN,Canada,1923-06-04,,"5'11""",170,45.7780402,-74.0033272,https://assets.nhle.com/mugs/nhl/latest/8445320.png,14,2,2,4,0,4,,,,,
8445344,Bob Carse,L,19471948,16,Edmonton,Alberta,CAN,Canada,1919-07-19,,"5'9""",170,53.5462055,-113.491241,https://assets.nhle.com/mugs/nhl/latest/8445344.png,22,3,3,6,0,16,,,,,
8445349,Joe Carveth,R,19471948,12,Regina,Saskatchewan,CAN,Canada,1918-03-21,,"5'10""",180,50.4479733,-104.6158764,https://assets.nhle.com/mugs/nhl/latest/8445349.png,57,9,19,28,0,8,,,,,
8445358,Murph Chamberlain,L,19471948,12,Shawville,Quebec,CAN,Canada,1915-02-14,,"5'11""",165,45.6035643,-76.4914676,https://assets.nhle.com/mugs/nhl/latest/8445358.png,30,6,3,9,0,62,,,,,
8445833,Floyd Curry,R,19471948,6,Chapleau,Ontario,CAN,Canada,1925-08-11,,"5'11""",174,47.8318023,-83.4092484,https://assets.nhle.com/mugs/nhl/latest/8445833.png,31,1,5,6,0,0,,,,,
8445967,Norm Dussault,C,19471948,22,Springfield,Massachusetts,USA,United States,1925-09-26,,"5'8""",165,42.1018764,-72.5886727,https://assets.nhle.com/mugs/nhl/latest/8445967.png,28,5,10,15,0,4,,,,,
8446230,Bob Fillion,L,19471948,10,Thetford Mines,Quebec,CAN,Canada,1921-07-12,,"5'10""",170,46.091329,-71.30127,https://assets.nhle.com/mugs/nhl/latest/8446230.png,32,9,9,18,0,8,,,,,
8446640,Leo Gravelle,R,19471948,15,Aylmer,Quebec,CAN,Canada,1925-06-10,,"5'9""",160,45.3950895,-75.8442452,https://assets.nhle.com/mugs/nhl/latest/8446640.png,15,0,0,0,0,0,,,,,
8446699,Glen Harmon,D,19471948,8,Holland,Manitoba,CAN,Canada,1921-01-02,,"5'9""",165,49.5945066,-98.8809533,https://assets.nhle.com/mugs/nhl/latest/8446699.png,56,10,4,14,0,52,,,,,
8446728,Doug Harvey,D,19471948,2,Montréal,Quebec,CAN,Canada,1924-12-19,,"5'11""",187,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8446728.png,35,4,4,8,0,32,,,,,
8447101,Tom Johnson,D,19471948,10,Baldur,Manitoba,CAN,Canada,1928-02-18,,"6'0""",180,49.3855177,-99.2440107,https://assets.nhle.com/mugs/nhl/latest/8447101.png,1,0,0,0,0,0,,,,,
8447271,Elmer Lach,C,19471948,16,Nokomis,Saskatchewan,CAN,Canada,1918-01-22,,"5'10""",165,51.510452,-105.008698,https://assets.nhle.com/mugs/nhl/latest/8447271.png,60,30,31,61,0,72,,,,,
8447349,Hal Laycoe,D,19471948,2,Sutherland,Saskatchewan,CAN,Canada,1922-06-23,,"6'2""",185,52.1394758,-106.6054057,https://assets.nhle.com/mugs/nhl/latest/8447349.png,14,1,2,3,0,4,,,,,
8447374,Roger Leger,D,19471948,5,L'Annonciation,Quebec,CAN,Canada,1919-03-26,,"5'11""",200,46.8009584,-71.3583727,https://assets.nhle.com/mugs/nhl/latest/8447374.png,48,4,14,18,0,26,,,,,
8447509,Jacques Locas,R,19471948,5,Pointe-aux-Trembles,Quebec,CAN,Canada,1926-02-12,,"5'11""",175,45.6747302,-73.5062328,https://assets.nhle.com/mugs/nhl/latest/8447509.png,56,7,8,15,0,66,,,,,
8447546,Murdo MacKay,R,19471948,23,Fort William,Ontario,CAN,Canada,1917-08-08,,"5'11""",175,48.3824086,-89.2456153,https://assets.nhle.com/mugs/nhl/latest/8447546.png,14,0,2,2,0,0,,,,,
8447901,Ken Mosdell,C,19471948,18,Montréal,Quebec,CAN,Canada,1922-07-13,,"6'1""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8447901.png,23,1,0,1,0,19,,,,,
8448136,Jimmy Peters,R,19471948,10,Montréal,Quebec,CAN,Canada,1922-10-02,,"5'11""",165,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8448136.png,64,14,20,34,0,46,,,,,
8448158,Gerry Plamondon,L,19471948,5,Sherbrooke,Quebec,CAN,Canada,1925-01-05,,"5'8""",170,45.403271,-71.889038,https://assets.nhle.com/mugs/nhl/latest/8448158.png,3,1,1,2,0,0,,,,,
8448239,John Quilty,C,19471948,16,Ottawa,Ontario,CAN,Canada,1921-01-21,,"5'10""",175,45.4208777,-75.6901106,https://assets.nhle.com/mugs/nhl/latest/8448239.png,26,5,5,10,0,6,,,,,
8448257,Ken Reardon,D,19471948,17,Winnipeg,Manitoba,CAN,Canada,1921-04-01,,"5'10""",180,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448257.png,58,7,15,22,0,129,,,,,
8448262,Billy Reay,C,19471948,14,Winnipeg,Manitoba,CAN,Canada,1918-08-21,,"5'7""",155,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448262.png,60,6,14,20,0,24,,,,,
8448321,Maurice Richard,R,19471948,9,Montréal,Quebec,CAN,Canada,1921-08-04,,"5'10""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8448321.png,53,28,25,53,0,91,,,,,
8448333,Rip Riopelle,L,19471948,4,Ottawa,Ontario,CAN,Canada,1922-01-30,,"5'11""",165,45.4208777,-75.6901106,https://assets.nhle.com/mugs/nhl/latest/8448333.png,55,5,2,7,0,12,,,,,
8448358,George Robertson,L,19471948,11,Winnipeg,Manitoba,CAN,Canada,1928-05-11,,"6'1""",172,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448358.png,1,0,0,0,0,0,,,,,
8449910,Bill Durnan,G,19471948,1,Toronto,Ontario,CAN,Canada,1916-01-22,,"6'0""",190,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8449910.png,59,,,,,,20,28,2.773,0.0,5
8450041,Gerry McNeil,G,19471948,1,Quebec City,Quebec,CAN,Canada,1926-04-17,,"5'7""",155,46.7929701,-71.3845987,https://assets.nhle.com/mugs/nhl/latest/8450041.png,2,,,,,,0,1,4.414,0.0,0
8445132,Butch Bouchard,D,19481949,3,Montréal,Quebec,CAN,Canada,1920-09-11,,"6'2""",205,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8445132.png,34,3,3,6,0,48,,,,,
8445320,Tod Campeau,C,19481949,20,Saint-Jerome,Quebec,CAN,Canada,1923-06-04,,"5'11""",170,45.7780402,-74.0033272,https://assets.nhle.com/mugs/nhl/latest/8445320.png,27,3,7,10,0,12,,,,,
8445349,Joe Carveth,R,19481949,12,Regina,Saskatchewan,CAN,Canada,1918-03-21,,"5'10""",180,50.4479733,-104.6158764,https://assets.nhle.com/mugs/nhl/latest/8445349.png,67,15,23,38,0,16,,,,,
8445358,Murph Chamberlain,L,19481949,12,Shawville,Quebec,CAN,Canada,1915-02-14,,"5'11""",165,45.6035643,-76.4914676,https://assets.nhle.com/mugs/nhl/latest/8445358.png,58,5,8,13,0,117,,,,,
8445833,Floyd Curry,R,19481949,6,Chapleau,Ontario,CAN,Canada,1925-08-11,,"5'11""",174,47.8318023,-83.4092484,https://assets.nhle.com/mugs/nhl/latest/8445833.png,2,0,0,0,0,2,,,,,
8445944,Eddie Dorohoy,C,19481949,15,Medicine Hat,Alberta,CAN,Canada,1929-03-13,,"5'9""",155,50.0414916,-110.6783661,https://assets.nhle.com/mugs/nhl/latest/8445944.png,16,0,0,0,0,6,,,,,
8445967,Norm Dussault,C,19481949,22,Springfield,Massachusetts,USA,United States,1925-09-26,,"5'8""",165,42.1018764,-72.5886727,https://assets.nhle.com/mugs/nhl/latest/8445967.png,49,9,8,17,0,6,,,,,
8446230,Bob Fillion,L,19481949,10,Thetford Mines,Quebec,CAN,Canada,1921-07-12,,"5'10""",170,46.091329,-71.30127,https://assets.nhle.com/mugs/nhl/latest/8446230.png,66,3,10,13,0,18,,,,,
8446640,Leo Gravelle,R,19481949,15,Aylmer,Quebec,CAN,Canada,1925-06-10,,"5'9""",160,45.3950895,-75.8442452,https://assets.nhle.com/mugs/nhl/latest/8446640.png,43,6,7,13,0,4,,,,,
8446699,Glen Harmon,D,19481949,8,Holland,Manitoba,CAN,Canada,1921-01-02,,"5'9""",165,49.5945066,-98.8809533,https://assets.nhle.com/mugs/nhl/latest/8446699.png,66,9,13,22,0,48,,,,,
8446728,Doug Harvey,D,19481949,2,Montréal,Quebec,CAN,Canada,1924-12-19,,"5'11""",187,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8446728.png,62,3,14,17,0,97,,,,,
8447271,Elmer Lach,C,19481949,16,Nokomis,Saskatchewan,CAN,Canada,1918-01-22,,"5'10""",165,51.510452,-105.008698,https://assets.nhle.com/mugs/nhl/latest/8447271.png,37,11,18,29,0,63,,,,,
8447349,Hal Laycoe,D,19481949,2,Sutherland,Saskatchewan,CAN,Canada,1922-06-23,,"6'2""",185,52.1394758,-106.6054057,https://assets.nhle.com/mugs/nhl/latest/8447349.png,58,3,6,9,0,44,,,,,
8447374,Roger Leger,D,19481949,5,L'Annonciation,Quebec,CAN,Canada,1919-03-26,,"5'11""",200,46.8009584,-71.3583727,https://assets.nhle.com/mugs/nhl/latest/8447374.png,33,6,8,14,0,12,,,,,
8447509,Jacques Locas,R,19481949,5,Pointe-aux-Trembles,Quebec,CAN,Canada,1926-02-12,,"5'11""",175,45.6747302,-73.5062328,https://assets.nhle.com/mugs/nhl/latest/8447509.png,3,0,0,0,0,0,,,,,
8447546,Murdo MacKay,R,19481949,23,Fort William,Ontario,CAN,Canada,1917-08-08,,"5'11""",175,48.3824086,-89.2456153,https://assets.nhle.com/mugs/nhl/latest/8447546.png,6,1,1,2,0,0,,,,,
8447582,Bud MacPherson,D,19481949,21,Edmonton,Alberta,CAN,Canada,1927-03-31,,"6'4""",200,53.5462055,-113.491241,https://assets.nhle.com/mugs/nhl/latest/8447582.png,3,0,0,0,0,2,,,,,
8447901,Ken Mosdell,C,19481949,18,Montréal,Quebec,CAN,Canada,1922-07-13,,"6'1""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8447901.png,67,18,10,28,0,54,,,,,
8448158,Gerry Plamondon,L,19481949,5,Sherbrooke,Quebec,CAN,Canada,1925-01-05,,"5'8""",170,45.403271,-71.889038,https://assets.nhle.com/mugs/nhl/latest/8448158.png,34,10,6,16,0,8,,,,,
8448257,Ken Reardon,D,19481949,17,Winnipeg,Manitoba,CAN,Canada,1921-04-01,,"5'10""",180,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448257.png,53,3,13,16,0,121,,,,,
8448262,Billy Reay,C,19481949,14,Winnipeg,Manitoba,CAN,Canada,1918-08-21,,"5'7""",155,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448262.png,67,23,28,51,0,37,,,,,
8448321,Maurice Richard,R,19481949,9,Montréal,Quebec,CAN,Canada,1921-08-04,,"5'10""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8448321.png,66,22,19,41,0,124,,,,,
8448333,Rip Riopelle,L,19481949,4,Ottawa,Ontario,CAN,Canada,1922-01-30,,"5'11""",165,45.4208777,-75.6901106,https://assets.nhle.com/mugs/nhl/latest/8448333.png,55,11,7,18,0,36,,,,,
8448358,George Robertson,L,19481949,11,Winnipeg,Manitoba,CAN,Canada,1928-05-11,,"6'1""",172,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448358.png,30,2,5,7,0,6,,,,,
8449910,Bill Durnan,G,19481949,1,Toronto,Ontario,CAN,Canada,1916-01-22,,"6'0""",190,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8449910.png,67,,,,,,31,27,2.108,0.0,10
8445132,Butch Bouchard,D,19491950,3,Montréal,Quebec,CAN,Canada,1920-09-11,,"6'2""",205,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8445132.png,74,1,9,10,0,90,,,,,
8445349,Joe Carveth,R,19491950,12,Regina,Saskatchewan,CAN,Canada,1918-03-21,,"5'10""",180,50.4479733,-104.6158764,https://assets.nhle.com/mugs/nhl/latest/8445349.png,85,16,22,38,0,21,,,,,
8445833,Floyd Curry,R,19491950,6,Chapleau,Ontario,CAN,Canada,1925-08-11,,"5'11""",174,47.8318023,-83.4092484,https://assets.nhle.com/mugs/nhl/latest/8445833.png,54,9,8,17,0,10,,,,,
8445872,Lulu Denis,R,19491950,19,Vonda,Saskatchewan,CAN,Canada,1928-06-07,,"5'8""",140,52.3218585,-106.0946058,https://assets.nhle.com/mugs/nhl/latest/8445872.png,2,0,1,1,0,0,,,,,
8445956,Gilles Dube,L,19491950,20,Sherbrooke,Quebec,CAN,Canada,1927-06-02,,"5'10""",165,45.403271,-71.889038,https://assets.nhle.com/mugs/nhl/latest/8445956.png,12,1,2,3,0,2,,,,,
8445967,Norm Dussault,C,19491950,22,Springfield,Massachusetts,USA,United States,1925-09-26,,"5'8""",165,42.1018764,-72.5886727,https://assets.nhle.com/mugs/nhl/latest/8445967.png,72,16,25,41,0,22,,,,,
8446230,Bob Fillion,L,19491950,10,Thetford Mines,Quebec,CAN,Canada,1921-07-12,,"5'10""",170,46.091329,-71.30127,https://assets.nhle.com/mugs/nhl/latest/8446230.png,62,1,3,4,0,8,,,,,
8446464,Bob Frampton,L,19491950,19,Toronto,Ontario,CAN,Canada,1929-01-20,,"5'10""",175,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8446464.png,5,0,0,0,0,0,,,,,
8446511,Bob Fryday,R,19491950,23,Toronto,Ontario,CAN,Canada,1928-12-05,,"5'10""",155,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8446511.png,2,1,0,1,0,0,,,,,
8446640,Leo Gravelle,R,19491950,15,Aylmer,Quebec,CAN,Canada,1925-06-10,,"5'9""",160,45.3950895,-75.8442452,https://assets.nhle.com/mugs/nhl/latest/8446640.png,74,19,10,29,0,18,,,,,
8446699,Glen Harmon,D,19491950,8,Holland,Manitoba,CAN,Canada,1921-01-02,,"5'9""",165,49.5945066,-98.8809533,https://assets.nhle.com/mugs/nhl/latest/8446699.png,67,3,17,20,0,49,,,,,
8446728,Doug Harvey,D,19491950,2,Montréal,Quebec,CAN,Canada,1924-12-19,,"5'11""",187,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8446728.png,75,4,22,26,0,86,,,,,
8446885,Bert Hirschfeld,L,19491950,5,Halifax,Nova Scotia,CAN,Canada,1929-03-01,,"5'10""",165,44.648618,-63.5859487,https://assets.nhle.com/mugs/nhl/latest/8446885.png,18,2,2,4,0,2,,,,,
8447101,Tom Johnson,D,19491950,10,Baldur,Manitoba,CAN,Canada,1928-02-18,,"6'0""",180,49.3855177,-99.2440107,https://assets.nhle.com/mugs/nhl/latest/8447101.png,1,0,0,0,0,0,,,,,
8447271,Elmer Lach,C,19491950,16,Nokomis,Saskatchewan,CAN,Canada,1918-01-22,,"5'10""",165,51.510452,-105.008698,https://assets.nhle.com/mugs/nhl/latest/8447271.png,69,16,35,51,0,37,,,,,
8447349,Hal Laycoe,D,19491950,2,Sutherland,Saskatchewan,CAN,Canada,1922-06-23,,"6'2""",185,52.1394758,-106.6054057,https://assets.nhle.com/mugs/nhl/latest/8447349.png,32,0,2,2,0,21,,,,,
8447374,Roger Leger,D,19491950,5,L'Annonciation,Quebec,CAN,Canada,1919-03-26,,"5'11""",200,46.8009584,-71.3583727,https://assets.nhle.com/mugs/nhl/latest/8447374.png,59,3,12,15,0,23,,,,,
8447544,Calum MacKay,L,19491950,11,Toronto,Ontario,CAN,Canada,1927-01-01,,"5'10""",178,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8447544.png,57,8,11,19,0,46,,,,,
8447833,Paul Meger,L,19491950,20,Watrous,Saskatchewan,CAN,Canada,1929-02-17,,"5'7""",160,51.675148,-105.4655393,https://assets.nhle.com/mugs/nhl/latest/8447833.png,2,0,0,0,0,2,,,,,
8447901,Ken Mosdell,C,19491950,18,Montréal,Quebec,CAN,Canada,1922-07-13,,"6'1""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8447901.png,73,15,12,27,0,54,,,,,
8448158,Gerry Plamondon,L,19491950,5,Sherbrooke,Quebec,CAN,Canada,1925-01-05,,"5'8""",170,45.403271,-71.889038,https://assets.nhle.com/mugs/nhl/latest/8448158.png,40,1,6,7,0,2,,,,,
8448257,Ken Reardon,D,19491950,17,Winnipeg,Manitoba,CAN,Canada,1921-04-01,,"5'10""",180,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448257.png,69,1,29,30,0,121,,,,,
8448262,Billy Reay,C,19491950,14,Winnipeg,Manitoba,CAN,Canada,1918-08-21,,"5'7""",155,49.8955367,-97.1384584,https://assets.nhle.com/mugs/nhl/latest/8448262.png,72,19,27,46,0,48,,,,,
8448321,Maurice Richard,R,19491950,9,Montréal,Quebec,CAN,Canada,1921-08-04,,"5'10""",170,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8448321.png,75,44,23,67,0,120,,,,,
8448333,Rip Riopelle,L,19491950,4,Ottawa,Ontario,CAN,Canada,1922-01-30,,"5'11""",165,45.4208777,-75.6901106,https://assets.nhle.com/mugs/nhl/latest/8448333.png,67,12,8,20,0,25,,,,,
8449363,Grant Warwick,R,19491950,8,Regina,Saskatchewan,CAN,Canada,1921-10-11,,"5'6""",155,50.4479733,-104.6158764,https://assets.nhle.com/mugs/nhl/latest/8449363.png,26,2,6,8,0,19,,,,,
8449910,Bill Durnan,G,19491950,1,Toronto,Ontario,CAN,Canada,1916-01-22,,"6'0""",190,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8449910.png,67,,,,,,26,24,2.254,0.0,8
8450041,Gerry McNeil,G,19491950,1,Quebec City,Quebec,CAN,Canada,1926-04-17,,"5'7""",155,46.7929701,-71.3845987,https://assets.nhle.com/mugs/nhl/latest/8450041.png,8,,,,,,4,2,1.679,0.0,1
8445132,Butch Bouchard,D,19501951,3,Montréal,Quebec,CAN,Canada,1920-09-11,,"6'2""",205,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8445132.png,63,4,11,15,0,82,,,,,
8445257,Fred Burchell,C,19501951,14,Montréal,Quebec,CAN,Canada,1931-01-09,,"5'6""",143,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8445257.png,2,0,0,0,0,0,,,,,
8445408,Jean Beliveau,C,19501951,4,Trois-Rivières,Quebec,CAN,Canada,1931-08-31,,"6'3""",205,46.3467036,-72.579258,https://assets.nhle.com/mugs/nhl/latest/8445408.png,2,1,1,2,0,0,,,,,
8445832,Hugh Currie,D,19501951,,Saskatoon,Saskatchewan,CAN,Canada,1925-10-22,,"6'0""",190,52.131802,-106.660767,https://assets.nhle.com/mugs/nhl/latest/8445832.png,1,0,0,0,0,0,,,,,
8445833,Floyd Curry,R,19501951,6,Chapleau,Ontario,CAN,Canada,1925-08-11,,"5'11""",174,47.8318023,-83.4092484,https://assets.nhle.com/mugs/nhl/latest/8445833.png,80,13,16,29,0,25,,,,,
8445853,Bob Dawes,D,19501951,17,Saskatoon,Saskatchewan,CAN,Canada,1924-11-29,,"6'1""",170,52.131802,-106.660767,https://assets.nhle.com/mugs/nhl/latest/8445853.png,16,0,5,5,0,6,,,,,
8445872,Lulu Denis,R,19501951,19,Vonda,Saskatchewan,CAN,Canada,1928-06-07,,"5'8""",140,52.3218585,-106.0946058,https://assets.nhle.com/mugs/nhl/latest/8445872.png,1,0,0,0,0,0,,,,,
8445883,Gerard Desaulniers,C,19501951,17,Shawinigan Falls,Quebec,CAN,Canada,1928-12-31,,"5'11""",152,46.7658355,-73.1359763,https://assets.nhle.com/mugs/nhl/latest/8445883.png,3,0,1,1,0,2,,,,,
8445967,Norm Dussault,C,19501951,22,Springfield,Massachusetts,USA,United States,1925-09-26,,"5'8""",165,42.1018764,-72.5886727,https://assets.nhle.com/mugs/nhl/latest/8445967.png,64,4,20,24,0,15,,,,,
8446562,Dick Gamble,L,19501951,20,Moncton,New Brunswick,CAN,Canada,1928-11-16,,"6'0""",178,46.0985679,-64.8004265,https://assets.nhle.com/mugs/nhl/latest/8446562.png,1,0,0,0,0,0,,,,,
8446579,Bernie Geoffrion,R,19501951,5,Montréal,Quebec,CAN,Canada,1931-02-16,,"5'9""",166,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8446579.png,29,9,7,16,0,15,,,,,
8446640,Leo Gravelle,R,19501951,15,Aylmer,Quebec,CAN,Canada,1925-06-10,,"5'9""",160,45.3950895,-75.8442452,https://assets.nhle.com/mugs/nhl/latest/8446640.png,49,5,4,9,0,6,,,,,
8446699,Glen Harmon,D,19501951,8,Holland,Manitoba,CAN,Canada,1921-01-02,,"5'9""",165,49.5945066,-98.8809533,https://assets.nhle.com/mugs/nhl/latest/8446699.png,58,2,12,14,0,27,,,,,
8446728,Doug Harvey,D,19501951,2,Montréal,Quebec,CAN,Canada,1924-12-19,,"5'11""",187,45.5031824,-73.5698065,https://assets.nhle.com/mugs/nhl/latest/8446728.png,81,5,29,34,0,103,,,,,
8446885,Bert Hirschfeld,L,19501951,5,Halifax,Nova Scotia,CAN,Canada,1929-03-01,,"5'10""",165,44.648618,-63.5859487,https://assets.nhle.com/mugs/nhl/latest/8446885.png,20,0,2,2,0,0,,,,,
8447101,Tom Johnson,D,19501951,10,Baldur,Manitoba,CAN,Canada,1928-02-18,,"6'0""",180,49.3855177,-99.2440107,https://assets.nhle.com/mugs/nhl/latest/8447101.png,81,2,8,10,0,134,,,,,
8447129,Vern Kaiser,L,19501951,19,Preston,Ontario,CAN,Canada,1926-09-28,,"6'0""",180,43.3908477,-80.3668028,https://assets.nhle.com/mugs/nhl/latest/8447129.png,52,7,5,12,0,33,,,,,
8447184,Frank King,C,19501951,20,Toronto,Ontario,CAN,Canada,1929-03-07,,"5'11""",185,43.6534817,-79.3839347,https://assets.nhle.com/mugs/nhl/latest/8447184.png,10,1,0,1,0,2,,,,,
8447271,Elmer Lach,C,19501951,16,Nokomis,Saskatchewan,CAN,Canada,1918-01-22,,"5'10""",165,51.510452,-105.008698,https://assets.nhle.com/mugs/nhl/latest/8447271.png,76,23,26,49,0,50,,,,,
8447349,Hal Laycoe,D,19501951,2,Sutherland,Saskatchewan,CAN,Canada,1922-06-23,,"6'2""",185,52.1394758,-106.6054057,https://assets.nhle.com/mugs/nhl/latest/8447349.png,50,1,4,5,0,34,,,,,
